3.151000000000000000e+03,6.335000000000000142e+01,3.169999999999999929e+00
3.410284120239063668e+03,5.318805739206612060e+01,2.238222930056424254e+00
2.919044332727065012e+03,4.227313156935200311e+01,2.664451361586024802e+00
2.282142842324010417e+03,5.385964531076631800e+01,3.256253044955121467e+00
3.092178832583044823e+03,5.974874222203450813e+01,2.263780705789218750e+00
2.028311354898114359e+03,4.503899027038833935e+01,3.414648460204211755e+00
3.409706375136970109e+03,5.307931025410145764e+01,2.140969555850745998e+00
3.408323998345962082e+03,5.281911090908108974e+01,2.000000000000000000e+00
3.406146222443982879e+03,5.420151107858065131e+01,2.000000000000000000e+00
3.407430568277954990e+03,5.054593615082257685e+01,2.000000000000000000e+00
3.408198147604041424e+03,5.231270508403378017e+01,3.902949134808821441e+00
3.406954461925458872e+03,5.208613432373544327e+01,2.000000000000000000e+00
3.405393086482823946e+03,5.092395644179607928e+01,2.000000000000000000e+00
3.402800544869041460e+03,5.214850056775741649e+01,2.000000000000000000e+00
3.401976355035716551e+03,5.029605857287410942e+01,2.000000000000000000e+00
3.400546734348012706e+03,5.297120983637928049e+01,2.000000000000000000e+00
3.400393527248090777e+03,5.149171322890395430e+01,3.879304309877346757e+00
3.401810848944237478e+03,5.413180283429557704e+01,2.000000000000000000e+00
3.404767203874483585e+03,4.806862701025106333e+01,2.153010708934605777e+00
3.398625715513008799e+03,5.534207510453130396e+01,2.209412040420296819e+00
3.404445393946449258e+03,5.180926384120135708e+01,2.076570884291895069e+00
3.408696441013903495e+03,4.356353974926630457e+01,2.018470438795675115e+00
3.400926640591043451e+03,4.521682631966771737e+01,2.050048721578060729e+00
3.408701973448224635e+03,5.516846990962496733e+01,2.000000000000000000e+00
3.401844263261069955e+03,5.212229453959636771e+01,2.014432044426722523e+00
1.782003939085761658e+03,5.146290113485459017e+01,2.899170091066624266e+00
3.140147205020622550e+03,5.512150156742765006e+01,2.725583991992017285e+00
3.395427204066907962e+03,4.000000000000000000e+01,2.000000000000000000e+00
3.159652657638187975e+03,6.264251432127552732e+01,3.443507959870041990e+00
3.609045489981611809e+03,5.107214277790578905e+01,3.008140418652671677e+00
